Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,TokenValue,USDValueDayOfTx,ContractAddress,TokenName,TokenSymbol
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.598504786572770000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x04287c7bf06c7e9121e3700861410d1cd489d872,24.751215087829800000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.623888067617820000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0xec2347d9c64922da279c5ee02ae71b949af6b924,24.751221022720600000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.649645112098750000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0xa8d7e9930b8afe024189976eaba5a54b6fef9db9,24.751227015873300000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.675783294419030000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x342f28bbd622ee58ca1325df22767152d439ed9b,24.751233068150100000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.702310171757940000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x6f000cc839689b52a95fb0d52e401bd46c70a2de,24.751239180430300000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.72923348953393000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x0ac3c761fa8d0f0b4be3f8849c6a12880e45a441,24.751245353610600000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.756561187059320000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x5a09a9ac96d908d5824ce49325b84c592db192b2,24.751251588605900000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.784301403394250000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0xcdfb3337d1e4b1865c8cecd5668af79fb82a375a,24.751257886349200000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.81246248340790000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0xde4e8e8a9541aa7050c1a6b7480bd728508b5da9,24.751264247792700000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.841052984055250000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0xe96e6267c73378754709600130fdfd9b5f2892e7,24.751270673907600000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.870081680878510000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x5f6f33cf5b9194fdc062ee035625b129f37c8c7d,24.751277165685400000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.899557574742060000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x5c2d3fe72591e66c781ac78437347600e99adf8c,24.75128372413750000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.929489898810890000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x4c009b83467b61a196619f93e98b40e561ed89a5,24.751290350296400000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.959888125782420000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0xeed804b484c9a27875b601445e12e34a625396f4,24.751297045216100000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,2.990761975382400000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x4a55e96619edb8719859179f63b28b8d47dead21,24.751303809972600000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,3.022121422135850000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x1f93249ee6b6fc44c36cdcf30ca3faac76a6abe1,24.751310645664200000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,3.053976703424780000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x55b7144f6067e488831092074cafd148b8fe701a,24.751317553412700000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,3.086338327844760000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0xa19d50a87c4c50131b320e905327b71d22b7d7e4,24.751324534363400000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,3.119217083873000000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x94c3075bc4011f69026dbd54b74b22399cb40d4c,24.751331589686100000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,3.152624048861500000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x072e06ddac45f643b2cadf8eb3721b111b9c3dbb,24.751338720575800000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,3.186570598369040000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x72fe3e85f3e84093ac0d2cef4474fbdb3d844ce8,24.751345928253000000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0xaab39ae452ab194fa60101290dea3cd2f8ebfaef,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,3.221068415846900000,N/A,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,Wrapped Ether,WETH
0x8d004f283fa0348b3417a62f4d6835bc1d24935f4ccfafdb0967e177aec6c3a4,19235497,1708026287,2024-02-15 19:44:47,0x945295d8efe2b63ad5a9239ac5c1b4d28e90bb7c,0x552916a87aed04704c25ba9c1a88a43f4926e45a,24.751182718280500000,N/A,0xe99620545740a30dbf8b4601d2f7ddc99cc1dc42,NO HANDLE,NO
